teryt_powiat,powiat,rok,typ,miara,populacja,zrodlo_var_id,zrodlo_url,pobrano
011212404000,Powiat dąbrowski,2019,historyczny,wiek_poprodukcyjny,11120,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212404000,Powiat dąbrowski,2020,historyczny,wiek_poprodukcyjny,11441,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212404000,Powiat dąbrowski,2021,historyczny,wiek_poprodukcyjny,11515,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212404000,Powiat dąbrowski,2022,historyczny,wiek_poprodukcyjny,11703,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212404000,Powiat dąbrowski,2023,historyczny,wiek_poprodukcyjny,11943,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212404000,Powiat dąbrowski,2024,historyczny,wiek_poprodukcyjny,12227,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2015,historyczny,wiek_poprodukcyjny,32954,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2016,historyczny,wiek_poprodukcyjny,33717,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2017,historyczny,wiek_poprodukcyjny,34602,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2018,historyczny,wiek_poprodukcyjny,35517,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2019,historyczny,wiek_poprodukcyjny,36380,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2020,historyczny,wiek_poprodukcyjny,37149,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2021,historyczny,wiek_poprodukcyjny,37651,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2022,historyczny,wiek_poprodukcyjny,38332,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2023,historyczny,wiek_poprodukcyjny,39358,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212416000,Powiat tarnowski,2024,historyczny,wiek_poprodukcyjny,40385,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2015,historyczny,wiek_poprodukcyjny,25025,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2016,historyczny,wiek_poprodukcyjny,25838,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2017,historyczny,wiek_poprodukcyjny,26558,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2018,historyczny,wiek_poprodukcyjny,27246,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2019,historyczny,wiek_poprodukcyjny,27843,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2020,historyczny,wiek_poprodukcyjny,27901,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2021,historyczny,wiek_poprodukcyjny,28017,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2022,historyczny,wiek_poprodukcyjny,28279,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2023,historyczny,wiek_poprodukcyjny,28674,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212463000,Powiat m. Tarnów,2024,historyczny,wiek_poprodukcyjny,29117,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2015,historyczny,wiek_poprodukcyjny,31278,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2016,historyczny,wiek_poprodukcyjny,32022,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2017,historyczny,wiek_poprodukcyjny,32883,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2018,historyczny,wiek_poprodukcyjny,33740,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2019,historyczny,wiek_poprodukcyjny,34664,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2020,historyczny,wiek_poprodukcyjny,35108,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2021,historyczny,wiek_poprodukcyjny,35568,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2022,historyczny,wiek_poprodukcyjny,36378,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2023,historyczny,wiek_poprodukcyjny,37344,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216911000,Powiat nowotarski,2024,historyczny,wiek_poprodukcyjny,38321,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2015,historyczny,wiek_poprodukcyjny,14674,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2016,historyczny,wiek_poprodukcyjny,15005,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2017,historyczny,wiek_poprodukcyjny,15372,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2018,historyczny,wiek_poprodukcyjny,15617,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2019,historyczny,wiek_poprodukcyjny,15984,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2020,historyczny,wiek_poprodukcyjny,16285,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2021,historyczny,wiek_poprodukcyjny,16436,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2022,historyczny,wiek_poprodukcyjny,16798,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2023,historyczny,wiek_poprodukcyjny,17119,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216915000,Powiat suski,2024,historyczny,wiek_poprodukcyjny,17436,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2015,historyczny,wiek_poprodukcyjny,12715,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2016,historyczny,wiek_poprodukcyjny,13004,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2017,historyczny,wiek_poprodukcyjny,13373,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2018,historyczny,wiek_poprodukcyjny,13706,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2019,historyczny,wiek_poprodukcyjny,14029,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2020,historyczny,wiek_poprodukcyjny,13960,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2021,historyczny,wiek_poprodukcyjny,14067,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2022,historyczny,wiek_poprodukcyjny,14336,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2023,historyczny,wiek_poprodukcyjny,14716,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011216917000,Powiat tatrzański,2024,historyczny,wiek_poprodukcyjny,15065,72293,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2577,2026-05-10
011212001000,Powiat bocheński,2015,historyczny,80plus,3763,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2016,historyczny,80plus,3822,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2017,historyczny,80plus,3914,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2018,historyczny,80plus,3944,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2019,historyczny,80plus,4024,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2020,historyczny,80plus,4008,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2021,historyczny,80plus,3934,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2022,historyczny,80plus,3854,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2023,historyczny,80plus,3870,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212001000,Powiat bocheński,2024,historyczny,80plus,3926,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2015,historyczny,80plus,10154,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2016,historyczny,80plus,10377,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2017,historyczny,80plus,10515,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2018,historyczny,80plus,10650,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2019,historyczny,80plus,10879,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2020,historyczny,80plus,10854,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2021,historyczny,80plus,10641,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2022,historyczny,80plus,10472,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2023,historyczny,80plus,10544,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212006000,Powiat krakowski,2024,historyczny,80plus,10668,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2015,historyczny,80plus,2540,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2016,historyczny,80plus,2515,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2017,historyczny,80plus,2480,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2018,historyczny,80plus,2507,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2019,historyczny,80plus,2521,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2020,historyczny,80plus,2472,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2021,historyczny,80plus,2406,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2022,historyczny,80plus,2312,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2023,historyczny,80plus,2356,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212008000,Powiat miechowski,2024,historyczny,80plus,2425,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2015,historyczny,80plus,4153,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2016,historyczny,80plus,4254,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2017,historyczny,80plus,4339,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2018,historyczny,80plus,4469,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2019,historyczny,80plus,4588,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2020,historyczny,80plus,4684,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2021,historyczny,80plus,4525,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2022,historyczny,80plus,4408,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2023,historyczny,80plus,4359,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212009000,Powiat myślenicki,2024,historyczny,80plus,4278,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2015,historyczny,80plus,1933,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2016,historyczny,80plus,1922,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2017,historyczny,80plus,1928,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2018,historyczny,80plus,1917,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2019,historyczny,80plus,1929,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2020,historyczny,80plus,1876,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2021,historyczny,80plus,1826,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2022,historyczny,80plus,1767,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2023,historyczny,80plus,1761,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212014000,Powiat proszowicki,2024,historyczny,80plus,1795,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2015,historyczny,80plus,4115,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2016,historyczny,80plus,4170,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2017,historyczny,80plus,4246,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2018,historyczny,80plus,4320,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2019,historyczny,80plus,4383,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2020,historyczny,80plus,4536,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2021,historyczny,80plus,4385,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2022,historyczny,80plus,4308,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2023,historyczny,80plus,4293,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212019000,Powiat wielicki,2024,historyczny,80plus,4341,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2015,historyczny,80plus,37492,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2016,historyczny,80plus,38902,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2017,historyczny,80plus,39772,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2018,historyczny,80plus,40378,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2019,historyczny,80plus,41181,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2020,historyczny,80plus,39653,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2021,historyczny,80plus,39131,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2022,historyczny,80plus,38673,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2023,historyczny,80plus,39090,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212161000,Powiat m. Kraków,2024,historyczny,80plus,40355,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2015,historyczny,80plus,4422,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2016,historyczny,80plus,4577,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2017,historyczny,80plus,4663,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2018,historyczny,80plus,4795,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2019,historyczny,80plus,4920,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2020,historyczny,80plus,4914,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2021,historyczny,80plus,4761,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2022,historyczny,80plus,4583,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2023,historyczny,80plus,4517,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212205000,Powiat gorlicki,2024,historyczny,80plus,4505,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2015,historyczny,80plus,4317,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2016,historyczny,80plus,4473,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2017,historyczny,80plus,4610,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2018,historyczny,80plus,4719,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2019,historyczny,80plus,4827,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2020,historyczny,80plus,4865,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2021,historyczny,80plus,4709,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2022,historyczny,80plus,4622,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2023,historyczny,80plus,4577,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212207000,Powiat limanowski,2024,historyczny,80plus,4614,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2015,historyczny,80plus,7024,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2016,historyczny,80plus,7291,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2017,historyczny,80plus,7450,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2018,historyczny,80plus,7679,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2019,historyczny,80plus,7801,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2020,historyczny,80plus,7774,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2021,historyczny,80plus,7492,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2022,historyczny,80plus,7313,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2023,historyczny,80plus,7419,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212210000,Powiat nowosądecki,2024,historyczny,80plus,7488,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2015,historyczny,80plus,3020,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2016,historyczny,80plus,3176,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2017,historyczny,80plus,3310,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2018,historyczny,80plus,3423,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2019,historyczny,80plus,3563,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2020,historyczny,80plus,3562,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2021,historyczny,80plus,3514,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2022,historyczny,80plus,3508,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2023,historyczny,80plus,3613,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212262000,Powiat m. Nowy Sącz,2024,historyczny,80plus,3713,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2015,historyczny,80plus,5439,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2016,historyczny,80plus,5685,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2017,historyczny,80plus,5882,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2018,historyczny,80plus,5995,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2019,historyczny,80plus,6170,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2020,historyczny,80plus,6117,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2021,historyczny,80plus,6059,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2022,historyczny,80plus,5979,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2023,historyczny,80plus,5953,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
011212303000,Powiat chrzanowski,2024,historyczny,80plus,5903,76024+76025,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/2137,2026-05-10
