wojewodztwo,rok,wskaznik,wartosc_zl,zrodlo_provider,zrodlo_var_id,zrodlo_subject,zrodlo_url_api,zrodlo_url_www,zrodlo_pobrano
MAŁOPOLSKIE,2024,swiadczenie_razem,3662.18,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
MAŁOPOLSKIE,2025,swiadczenie_razem,3968.69,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2015,swiadczenie_razem,2429.61,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2016,swiadczenie_razem,2477.08,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2017,swiadczenie_razem,2532.76,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2018,swiadczenie_razem,2622.91,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2019,swiadczenie_razem,2731.77,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2020,swiadczenie_razem,2864.7,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2021,swiadczenie_razem,3044.95,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2022,swiadczenie_razem,3298.25,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2023,swiadczenie_razem,3832.82,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2024,swiadczenie_razem,4366.86,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ŚLĄSKIE,2025,swiadczenie_razem,4730.22,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2015,swiadczenie_razem,1810.13,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2016,swiadczenie_razem,1845.46,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2017,swiadczenie_razem,1905.03,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2018,swiadczenie_razem,1998.41,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2019,swiadczenie_razem,2098.93,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2020,swiadczenie_razem,2224.21,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2021,swiadczenie_razem,2384.65,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2022,swiadczenie_razem,2616.25,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2023,swiadczenie_razem,3086.17,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2024,swiadczenie_razem,3537.53,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
LUBUSKIE,2025,swiadczenie_razem,3857.53,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2015,swiadczenie_razem,1897.51,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2016,swiadczenie_razem,1935.97,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2017,swiadczenie_razem,1991.99,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2018,swiadczenie_razem,2089.24,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2019,swiadczenie_razem,2193.73,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2020,swiadczenie_razem,2320.35,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2021,swiadczenie_razem,2483.11,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2022,swiadczenie_razem,2722.25,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2023,swiadczenie_razem,3197.97,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2024,swiadczenie_razem,3663.58,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WIELKOPOLSKIE,2025,swiadczenie_razem,3989.39,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2015,swiadczenie_razem,1912.38,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2016,swiadczenie_razem,1945.96,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2017,swiadczenie_razem,1995.19,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2018,swiadczenie_razem,2080.59,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2019,swiadczenie_razem,2179.21,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2020,swiadczenie_razem,2301.75,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2021,swiadczenie_razem,2460.64,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2022,swiadczenie_razem,2695.83,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2023,swiadczenie_razem,3169.27,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2024,swiadczenie_razem,3623.13,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
ZACHODNIOPOMORSKIE,2025,swiadczenie_razem,3938.23,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2015,swiadczenie_razem,2002.89,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2016,swiadczenie_razem,2041.56,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2017,swiadczenie_razem,2100.05,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2018,swiadczenie_razem,2188.1,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2019,swiadczenie_razem,2292.13,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2020,swiadczenie_razem,2422.05,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2021,swiadczenie_razem,2593.47,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2022,swiadczenie_razem,2838.88,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2023,swiadczenie_razem,3331.92,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2024,swiadczenie_razem,3812.65,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
DOLNOŚLĄSKIE,2025,swiadczenie_razem,4145.44,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2015,swiadczenie_razem,1948.36,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2016,swiadczenie_razem,1985.35,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2017,swiadczenie_razem,2014.89,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2018,swiadczenie_razem,2109.41,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2019,swiadczenie_razem,2228.55,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2020,swiadczenie_razem,2354.95,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2021,swiadczenie_razem,2520.79,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2022,swiadczenie_razem,2754.55,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2023,swiadczenie_razem,3233.65,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2024,swiadczenie_razem,3701.66,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
OPOLSKIE,2025,swiadczenie_razem,4030.55,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2015,swiadczenie_razem,1826.08,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2016,swiadczenie_razem,1860.33,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2017,swiadczenie_razem,1911.46,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2018,swiadczenie_razem,2000.37,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2019,swiadczenie_razem,2098.49,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2020,swiadczenie_razem,2219.07,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2021,swiadczenie_razem,2373.17,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2022,swiadczenie_razem,2597.62,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2023,swiadczenie_razem,3051.02,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2024,swiadczenie_razem,3491.79,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
KUJAWSKO-POMORSKIE,2025,swiadczenie_razem,3797.49,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2015,swiadczenie_razem,1955.84,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2016,swiadczenie_razem,1991.44,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2017,swiadczenie_razem,2043.95,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2018,swiadczenie_razem,2133.79,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2019,swiadczenie_razem,2236.73,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2020,swiadczenie_razem,2364.06,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2021,swiadczenie_razem,2531.12,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2022,swiadczenie_razem,2771.37,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2023,swiadczenie_razem,3256.89,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2024,swiadczenie_razem,3722.76,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
POMORSKIE,2025,swiadczenie_razem,4042.02,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WARMIŃSKO-MAZURSKIE,2015,swiadczenie_razem,1789.53,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WARMIŃSKO-MAZURSKIE,2016,swiadczenie_razem,1824.03,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WARMIŃSKO-MAZURSKIE,2017,swiadczenie_razem,1880.42,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
WARMIŃSKO-MAZURSKIE,2018,swiadczenie_razem,1964.46,GUS BDL (Bank Danych Lokalnych),155057,P2860,https://bdl.stat.gov.pl/api/v1/data/by-variable/155058?unit-level=2&format=json,https://bdl.stat.gov.pl/BDL/dane/podgrup/tablica?rok=0&id=P2860,2026-05-10
